filename label prob bin
./data/CelebA/images/099050.jpg 0.0 0.990393 9
./data/CelebA/images/140121.jpg 0.0 0.92295575 9
./data/CelebA/images/113245.jpg 0.0 0.9402886 9
./data/CelebA/images/040512.jpg 0.0 0.9139962 9
./data/CelebA/images/041536.jpg 0.0 0.9814088 9
./data/CelebA/images/026522.jpg 0.0 0.97169805 9
./data/CelebA/images/163292.jpg 0.0 0.9478184 9
./data/CelebA/images/190974.jpg 0.0 0.9778607 9
./data/CelebA/images/076800.jpg 0.0 0.9817493 9
./data/CelebA/images/195048.jpg 0.0 0.9003208 9
./data/CelebA/images/100262.jpg 0.0 0.91679215 9
./data/CelebA/images/149466.jpg 0.0 0.96935856 9
./data/CelebA/images/013632.jpg 0.0 0.96749073 9
./data/CelebA/images/038788.jpg 0.0 0.9511011 9
./data/CelebA/images/174708.jpg 0.0 0.9460596 9
./data/CelebA/images/141462.jpg 0.0 0.9274509 9
./data/CelebA/images/145015.jpg 0.0 0.9828099 9
./data/CelebA/images/130937.jpg 0.0 0.9254608 9
./data/CelebA/images/077160.jpg 0.0 0.9297017 9
./data/CelebA/images/003258.jpg 0.0 0.9450413 9
./data/CelebA/images/031544.jpg 0.0 0.9378762 9
./data/CelebA/images/020502.jpg 0.0 0.95426935 9
./data/CelebA/images/113283.jpg 0.0 0.94192237 9
./data/CelebA/images/102966.jpg 0.0 0.9987394 9
./data/CelebA/images/178740.jpg 0.0 0.929395 9
./data/CelebA/images/080070.jpg 0.0 0.91487014 9
./data/CelebA/images/114808.jpg 0.0 0.98542607 9
./data/CelebA/images/042328.jpg 0.0 0.91566813 9
./data/CelebA/images/022878.jpg 0.0 0.9779578 9
./data/CelebA/images/026069.jpg 0.0 0.93971336 9
./data/CelebA/images/027729.jpg 0.0 0.92170775 9
./data/CelebA/images/056021.jpg 0.0 0.95915097 9
./data/CelebA/images/143108.jpg 0.0 0.90314525 9
./data/CelebA/images/115194.jpg 0.0 0.939081 9
./data/CelebA/images/107473.jpg 0.0 0.9657177 9
./data/CelebA/images/069144.jpg 0.0 0.9157559 9
./data/CelebA/images/118451.jpg 0.0 0.991347 9
./data/CelebA/images/072927.jpg 0.0 0.96885496 9
./data/CelebA/images/150585.jpg 0.0 0.9792108 9
./data/CelebA/images/137309.jpg 0.0 0.962958 9
./data/CelebA/images/032447.jpg 0.0 0.9966413 9
./data/CelebA/images/183751.jpg 0.0 0.96134204 9
./data/CelebA/images/017015.jpg 0.0 0.9434038 9
./data/CelebA/images/011121.jpg 0.0 0.9273739 9
./data/CelebA/images/083008.jpg 0.0 0.98959106 9
./data/CelebA/images/116225.jpg 0.0 0.92538655 9
./data/CelebA/images/199104.jpg 0.0 0.98245865 9
./data/CelebA/images/116093.jpg 0.0 0.9643466 9
./data/CelebA/images/008044.jpg 0.0 0.9983656 9
./data/CelebA/images/182072.jpg 0.0 0.9954129 9
./data/CelebA/images/044925.jpg 0.0 0.9585804 9
./data/CelebA/images/047441.jpg 0.0 0.9830093 9
./data/CelebA/images/083406.jpg 0.0 0.9442818 9
./data/CelebA/images/112140.jpg 0.0 0.9733376 9
./data/CelebA/images/089519.jpg 0.0 0.97205794 9
./data/CelebA/images/149024.jpg 0.0 0.9744761 9
./data/CelebA/images/142182.jpg 0.0 0.97431844 9
./data/CelebA/images/035135.jpg 0.0 0.93858856 9
./data/CelebA/images/061521.jpg 0.0 0.96756727 9
./data/CelebA/images/012304.jpg 0.0 0.92209345 9
./data/CelebA/images/132637.jpg 0.0 0.9093652 9
./data/CelebA/images/122955.jpg 0.0 0.96548927 9
./data/CelebA/images/009782.jpg 0.0 0.99488384 9
./data/CelebA/images/073185.jpg 0.0 0.9971259 9
./data/CelebA/images/073724.jpg 0.0 0.9595833 9
./data/CelebA/images/048732.jpg 0.0 0.9308119 9
./data/CelebA/images/104507.jpg 0.0 0.97859585 9
./data/CelebA/images/131320.jpg 0.0 0.9160105 9
./data/CelebA/images/123393.jpg 0.0 0.9323548 9
./data/CelebA/images/103467.jpg 0.0 0.97747236 9
./data/CelebA/images/190149.jpg 0.0 0.9497182 9
./data/CelebA/images/167680.jpg 0.0 0.9469447 9
./data/CelebA/images/191478.jpg 0.0 0.94933707 9
./data/CelebA/images/003694.jpg 0.0 0.9816824 9
./data/CelebA/images/092788.jpg 0.0 0.94939584 9
./data/CelebA/images/156646.jpg 0.0 0.9992866 9
./data/CelebA/images/145130.jpg 0.0 0.9928027 9
./data/CelebA/images/159007.jpg 0.0 0.9876203 9
./data/CelebA/images/146155.jpg 0.0 0.9601251 9
./data/CelebA/images/071735.jpg 0.0 0.9646895 9
./data/CelebA/images/094873.jpg 0.0 0.9978562 9
./data/CelebA/images/023395.jpg 0.0 0.97594607 9
./data/CelebA/images/065598.jpg 0.0 0.91476977 9
./data/CelebA/images/144131.jpg 0.0 0.9938871 9
./data/CelebA/images/013101.jpg 0.0 0.9652723 9
./data/CelebA/images/146066.jpg 0.0 0.9759715 9
./data/CelebA/images/044541.jpg 0.0 0.91210306 9
./data/CelebA/images/085359.jpg 0.0 0.9783135 9
./data/CelebA/images/070860.jpg 0.0 0.9314292 9
./data/CelebA/images/015409.jpg 0.0 0.98942345 9
./data/CelebA/images/007096.jpg 0.0 0.98125184 9
./data/CelebA/images/175474.jpg 0.0 0.9859168 9
./data/CelebA/images/118641.jpg 0.0 0.95123523 9
./data/CelebA/images/027731.jpg 0.0 0.94013757 9
./data/CelebA/images/092044.jpg 0.0 0.9886031 9
./data/CelebA/images/012776.jpg 0.0 0.94623244 9
./data/CelebA/images/113136.jpg 0.0 0.96548325 9
./data/CelebA/images/054220.jpg 0.0 0.91729814 9
./data/CelebA/images/054321.jpg 0.0 0.9533199 9
./data/CelebA/images/093117.jpg 0.0 0.96396893 9
./data/CelebA/images/184294.jpg 0.0 0.9084086 9
./data/CelebA/images/046624.jpg 0.0 0.9873958 9
./data/CelebA/images/138237.jpg 0.0 0.9514981 9
./data/CelebA/images/140251.jpg 0.0 0.9116522 9
./data/CelebA/images/109032.jpg 0.0 0.9568927 9
./data/CelebA/images/154882.jpg 0.0 0.91629726 9
./data/CelebA/images/164054.jpg 0.0 0.9456699 9
./data/CelebA/images/040348.jpg 0.0 0.99102974 9
./data/CelebA/images/185487.jpg 0.0 0.90131027 9
./data/CelebA/images/150281.jpg 0.0 0.9512817 9
./data/CelebA/images/110073.jpg 0.0 0.96798974 9
./data/CelebA/images/093652.jpg 0.0 0.98691285 9
./data/CelebA/images/071661.jpg 0.0 0.9870842 9
./data/CelebA/images/073839.jpg 0.0 0.99518543 9
./data/CelebA/images/046003.jpg 0.0 0.9566184 9
./data/CelebA/images/078423.jpg 0.0 0.98304105 9
./data/CelebA/images/108444.jpg 0.0 0.97768444 9
./data/CelebA/images/179141.jpg 0.0 0.91359466 9
./data/CelebA/images/021004.jpg 0.0 0.9304524 9
./data/CelebA/images/101315.jpg 0.0 0.9307807 9
./data/CelebA/images/076519.jpg 0.0 0.9234472 9
./data/CelebA/images/117556.jpg 0.0 0.93599653 9
./data/CelebA/images/196510.jpg 0.0 0.9435993 9
./data/CelebA/images/126237.jpg 0.0 0.9950923 9
./data/CelebA/images/197064.jpg 0.0 0.9780702 9
./data/CelebA/images/112717.jpg 0.0 0.9669252 9
./data/CelebA/images/070058.jpg 0.0 0.97292703 9
./data/CelebA/images/007214.jpg 0.0 0.9779302 9
./data/CelebA/images/171360.jpg 0.0 0.94606364 9
./data/CelebA/images/177623.jpg 0.0 0.9892022 9
./data/CelebA/images/053882.jpg 0.0 0.9164593 9
./data/CelebA/images/032693.jpg 0.0 0.9229204 9
./data/CelebA/images/137262.jpg 0.0 0.95831114 9
./data/CelebA/images/026929.jpg 0.0 0.9194972 9
./data/CelebA/images/041768.jpg 0.0 0.9996406 9
./data/CelebA/images/006748.jpg 0.0 0.9052434 9
./data/CelebA/images/010200.jpg 0.0 0.9555146 9
./data/CelebA/images/115543.jpg 0.0 0.9722693 9
./data/CelebA/images/012999.jpg 0.0 0.9408205 9
./data/CelebA/images/178072.jpg 0.0 0.9224386 9
./data/CelebA/images/135586.jpg 0.0 0.93564945 9
./data/CelebA/images/109137.jpg 0.0 0.9066074 9
./data/CelebA/images/116628.jpg 0.0 0.91760796 9
./data/CelebA/images/027275.jpg 0.0 0.9815701 9
./data/CelebA/images/198457.jpg 0.0 0.9065147 9
./data/CelebA/images/151750.jpg 0.0 0.90874845 9
./data/CelebA/images/144716.jpg 0.0 0.9694532 9
./data/CelebA/images/095514.jpg 0.0 0.96958566 9
./data/CelebA/images/124981.jpg 0.0 0.9260277 9
./data/CelebA/images/199878.jpg 0.0 0.92673725 9
./data/CelebA/images/025092.jpg 0.0 0.9859118 9
./data/CelebA/images/108784.jpg 0.0 0.98172724 9
./data/CelebA/images/156851.jpg 0.0 0.9694672 9
./data/CelebA/images/054880.jpg 0.0 0.94662124 9
./data/CelebA/images/201876.jpg 0.0 0.996086 9
./data/CelebA/images/107577.jpg 0.0 0.97717685 9
./data/CelebA/images/032717.jpg 0.0 0.94214284 9
./data/CelebA/images/124224.jpg 0.0 0.9869501 9
./data/CelebA/images/151861.jpg 0.0 0.9907577 9
./data/CelebA/images/145751.jpg 0.0 0.9570253 9
./data/CelebA/images/175004.jpg 0.0 0.9550615 9
./data/CelebA/images/021187.jpg 0.0 0.9993519 9
./data/CelebA/images/036565.jpg 0.0 0.97510535 9
./data/CelebA/images/094810.jpg 0.0 0.91007036 9
./data/CelebA/images/042216.jpg 0.0 0.9713675 9
./data/CelebA/images/122422.jpg 0.0 0.9545987 9
./data/CelebA/images/104754.jpg 0.0 0.9581167 9
./data/CelebA/images/017500.jpg 0.0 0.961696 9
./data/CelebA/images/024165.jpg 0.0 0.9742707 9
./data/CelebA/images/116091.jpg 0.0 0.90640914 9
./data/CelebA/images/054624.jpg 0.0 0.90716064 9
./data/CelebA/images/082768.jpg 0.0 0.9795935 9
./data/CelebA/images/043579.jpg 0.0 0.9961636 9
./data/CelebA/images/025614.jpg 0.0 0.96809435 9
./data/CelebA/images/156215.jpg 0.0 0.97875243 9
./data/CelebA/images/121645.jpg 0.0 0.9615936 9
./data/CelebA/images/024463.jpg 0.0 0.94504595 9
./data/CelebA/images/140681.jpg 0.0 0.9742553 9
./data/CelebA/images/105543.jpg 0.0 0.994863 9
./data/CelebA/images/178950.jpg 0.0 0.94385123 9
./data/CelebA/images/110523.jpg 0.0 0.9919744 9
./data/CelebA/images/175026.jpg 0.0 0.92794645 9
./data/CelebA/images/095743.jpg 0.0 0.95234823 9
./data/CelebA/images/181090.jpg 0.0 0.98810345 9
./data/CelebA/images/172793.jpg 0.0 0.979156 9
./data/CelebA/images/013685.jpg 0.0 0.96178216 9
./data/CelebA/images/141342.jpg 0.0 0.9407102 9
./data/CelebA/images/169303.jpg 0.0 0.9754625 9
./data/CelebA/images/096560.jpg 0.0 0.9907636 9
./data/CelebA/images/001185.jpg 0.0 0.9337754 9
./data/CelebA/images/154437.jpg 0.0 0.9940812 9
./data/CelebA/images/051194.jpg 0.0 0.9594115 9
./data/CelebA/images/043954.jpg 0.0 0.9918066 9
./data/CelebA/images/006075.jpg 0.0 0.9767898 9
./data/CelebA/images/122193.jpg 0.0 0.95395714 9
./data/CelebA/images/130584.jpg 0.0 0.9899436 9
./data/CelebA/images/138722.jpg 0.0 0.99793303 9
./data/CelebA/images/103517.jpg 0.0 0.9921365 9
./data/CelebA/images/106235.jpg 0.0 0.95917755 9
./data/CelebA/images/055756.jpg 0.0 0.9741998 9
./data/CelebA/images/016023.jpg 0.0 0.9998348 9
./data/CelebA/images/096167.jpg 0.0 0.95696914 9
./data/CelebA/images/001926.jpg 0.0 0.9042999 9
./data/CelebA/images/098195.jpg 0.0 0.9237665 9
./data/CelebA/images/092431.jpg 0.0 0.93583125 9
./data/CelebA/images/040636.jpg 0.0 0.97306335 9
./data/CelebA/images/198649.jpg 0.0 0.9766312 9
./data/CelebA/images/006347.jpg 0.0 0.90556675 9
./data/CelebA/images/135991.jpg 0.0 0.93136126 9
./data/CelebA/images/092391.jpg 0.0 0.95302457 9
./data/CelebA/images/089454.jpg 0.0 0.97509414 9
./data/CelebA/images/067067.jpg 0.0 0.9514627 9
./data/CelebA/images/132108.jpg 0.0 0.97337025 9
./data/CelebA/images/000360.jpg 0.0 0.90877664 9
./data/CelebA/images/166551.jpg 0.0 0.9928888 9
./data/CelebA/images/009821.jpg 0.0 0.97022265 9
./data/CelebA/images/129930.jpg 0.0 0.9943104 9
./data/CelebA/images/099910.jpg 0.0 0.9778295 9
./data/CelebA/images/160157.jpg 0.0 0.92765325 9
./data/CelebA/images/185054.jpg 0.0 0.9600614 9
./data/CelebA/images/156050.jpg 0.0 0.96757364 9
./data/CelebA/images/082551.jpg 0.0 0.98503774 9
./data/CelebA/images/085520.jpg 0.0 0.9781838 9
./data/CelebA/images/028918.jpg 0.0 0.98056316 9
./data/CelebA/images/185521.jpg 0.0 0.90356785 9
./data/CelebA/images/176205.jpg 0.0 0.9848862 9
./data/CelebA/images/102814.jpg 0.0 0.9934476 9
./data/CelebA/images/123916.jpg 0.0 0.99806505 9
./data/CelebA/images/012743.jpg 0.0 0.9966408 9
./data/CelebA/images/123337.jpg 0.0 0.97441566 9
./data/CelebA/images/193986.jpg 0.0 0.93318313 9
./data/CelebA/images/142959.jpg 0.0 0.9026293 9
./data/CelebA/images/118423.jpg 0.0 0.9903529 9
./data/CelebA/images/112752.jpg 0.0 0.9247758 9
./data/CelebA/images/051876.jpg 0.0 0.99004525 9
./data/CelebA/images/001652.jpg 0.0 0.904819 9
./data/CelebA/images/173958.jpg 0.0 0.94110256 9
./data/CelebA/images/035660.jpg 0.0 0.9390667 9
./data/CelebA/images/080313.jpg 0.0 0.95174843 9
./data/CelebA/images/055725.jpg 0.0 0.99264246 9
./data/CelebA/images/170290.jpg 0.0 0.99412596 9
./data/CelebA/images/199988.jpg 0.0 0.90308815 9
./data/CelebA/images/152569.jpg 0.0 0.9634106 9
./data/CelebA/images/112740.jpg 0.0 0.9841632 9
./data/CelebA/images/196588.jpg 0.0 0.98057395 9
./data/CelebA/images/064537.jpg 0.0 0.96142876 9
./data/CelebA/images/040528.jpg 0.0 0.9911287 9
./data/CelebA/images/078832.jpg 0.0 0.9325701 9
./data/CelebA/images/083055.jpg 0.0 0.9487426 9
./data/CelebA/images/135494.jpg 0.0 0.9713884 9
./data/CelebA/images/188400.jpg 0.0 0.9438062 9
./data/CelebA/images/070290.jpg 0.0 0.9802217 9
./data/CelebA/images/132849.jpg 0.0 0.9465792 9
./data/CelebA/images/164041.jpg 0.0 0.985298 9
./data/CelebA/images/098938.jpg 0.0 0.98577154 9
./data/CelebA/images/124056.jpg 0.0 0.91448134 9
./data/CelebA/images/175911.jpg 0.0 0.9893349 9
./data/CelebA/images/166808.jpg 0.0 0.9340553 9
./data/CelebA/images/140582.jpg 0.0 0.9634783 9
./data/CelebA/images/068576.jpg 0.0 0.9510336 9
./data/CelebA/images/151754.jpg 0.0 0.9292581 9
./data/CelebA/images/003433.jpg 0.0 0.98871326 9
./data/CelebA/images/096225.jpg 0.0 0.93851674 9
./data/CelebA/images/110429.jpg 0.0 0.98094225 9
./data/CelebA/images/098348.jpg 0.0 0.99188304 9
./data/CelebA/images/175045.jpg 0.0 0.9875408 9
./data/CelebA/images/035183.jpg 0.0 0.9230761 9
./data/CelebA/images/163818.jpg 0.0 0.9040341 9
./data/CelebA/images/146464.jpg 0.0 0.9109617 9
./data/CelebA/images/069181.jpg 0.0 0.99678624 9
./data/CelebA/images/104776.jpg 0.0 0.989771 9
./data/CelebA/images/036256.jpg 0.0 0.97484165 9
./data/CelebA/images/003428.jpg 0.0 0.91672283 9
./data/CelebA/images/120256.jpg 0.0 0.9469693 9
./data/CelebA/images/145964.jpg 0.0 0.97707844 9
./data/CelebA/images/166184.jpg 0.0 0.9952539 9
./data/CelebA/images/034736.jpg 0.0 0.9879852 9
./data/CelebA/images/003746.jpg 0.0 0.94453 9
./data/CelebA/images/017862.jpg 0.0 0.99352396 9
./data/CelebA/images/138994.jpg 0.0 0.97545254 9
./data/CelebA/images/097666.jpg 0.0 0.99931645 9
./data/CelebA/images/062389.jpg 0.0 0.9714813 9
./data/CelebA/images/142068.jpg 0.0 0.94103163 9
./data/CelebA/images/193919.jpg 0.0 0.99879336 9
./data/CelebA/images/150003.jpg 0.0 0.9864829 9
./data/CelebA/images/092586.jpg 0.0 0.9610123 9
./data/CelebA/images/107239.jpg 0.0 0.92406934 9
./data/CelebA/images/102542.jpg 0.0 0.9384885 9
./data/CelebA/images/190700.jpg 0.0 0.9503786 9
./data/CelebA/images/123623.jpg 0.0 0.9137635 9
./data/CelebA/images/049086.jpg 0.0 0.9982374 9
./data/CelebA/images/077104.jpg 0.0 0.9981268 9
./data/CelebA/images/107994.jpg 0.0 0.94532394 9
./data/CelebA/images/167153.jpg 0.0 0.98346394 9
./data/CelebA/images/035522.jpg 0.0 0.9469799 9
./data/CelebA/images/029171.jpg 0.0 0.98307425 9
./data/CelebA/images/179651.jpg 0.0 0.96830195 9
./data/CelebA/images/160438.jpg 0.0 0.94837457 9
./data/CelebA/images/069718.jpg 0.0 0.9660206 9
./data/CelebA/images/158189.jpg 0.0 0.9847498 9
./data/CelebA/images/160854.jpg 0.0 0.9434323 9
./data/CelebA/images/144434.jpg 0.0 0.9896953 9
./data/CelebA/images/168774.jpg 0.0 0.95889115 9
./data/CelebA/images/120626.jpg 0.0 0.96738225 9
./data/CelebA/images/174200.jpg 0.0 0.9156575 9
./data/CelebA/images/131717.jpg 0.0 0.964889 9
./data/CelebA/images/095645.jpg 0.0 0.98739654 9
./data/CelebA/images/135320.jpg 0.0 0.91410947 9
./data/CelebA/images/088274.jpg 0.0 0.9934309 9
./data/CelebA/images/144900.jpg 0.0 0.95709485 9
./data/CelebA/images/055662.jpg 0.0 0.92318505 9
./data/CelebA/images/068223.jpg 0.0 0.98566437 9
./data/CelebA/images/097106.jpg 0.0 0.9252407 9
./data/CelebA/images/071640.jpg 0.0 0.94489664 9
./data/CelebA/images/004524.jpg 0.0 0.9894818 9
./data/CelebA/images/100363.jpg 0.0 0.98399264 9
./data/CelebA/images/164768.jpg 0.0 0.96678436 9
./data/CelebA/images/146175.jpg 0.0 0.94878066 9
./data/CelebA/images/081926.jpg 0.0 0.9721165 9
./data/CelebA/images/132977.jpg 0.0 0.9512128 9
./data/CelebA/images/084336.jpg 0.0 0.9485963 9
./data/CelebA/images/037221.jpg 0.0 0.9593409 9
./data/CelebA/images/199734.jpg 0.0 0.9128634 9
./data/CelebA/images/184966.jpg 0.0 0.9924465 9
./data/CelebA/images/181216.jpg 0.0 0.9697026 9
./data/CelebA/images/135886.jpg 0.0 0.97427547 9
./data/CelebA/images/010662.jpg 0.0 0.9449965 9
./data/CelebA/images/169563.jpg 0.0 0.9640225 9
./data/CelebA/images/177644.jpg 0.0 0.93335557 9
./data/CelebA/images/201927.jpg 0.0 0.98820865 9
./data/CelebA/images/071168.jpg 0.0 0.9578558 9
./data/CelebA/images/172344.jpg 0.0 0.98903567 9
./data/CelebA/images/116793.jpg 0.0 0.9841047 9
./data/CelebA/images/092891.jpg 0.0 0.9439516 9
./data/CelebA/images/137812.jpg 0.0 0.94584376 9
./data/CelebA/images/194758.jpg 0.0 0.96267164 9
./data/CelebA/images/152155.jpg 0.0 0.99102074 9
./data/CelebA/images/014215.jpg 0.0 0.92077565 9
./data/CelebA/images/064118.jpg 0.0 0.9604287 9
./data/CelebA/images/082631.jpg 0.0 0.969749 9
./data/CelebA/images/088044.jpg 0.0 0.9301207 9
./data/CelebA/images/077359.jpg 0.0 0.99620926 9
./data/CelebA/images/094398.jpg 0.0 0.92664546 9
./data/CelebA/images/083205.jpg 0.0 0.95654696 9
./data/CelebA/images/112716.jpg 0.0 0.9675627 9
./data/CelebA/images/031346.jpg 0.0 0.95613194 9
./data/CelebA/images/135992.jpg 0.0 0.94169515 9
./data/CelebA/images/124085.jpg 0.0 0.91860086 9
./data/CelebA/images/150714.jpg 0.0 0.93011254 9
./data/CelebA/images/000018.jpg 0.0 0.92715305 9
./data/CelebA/images/107191.jpg 0.0 0.9089988 9
./data/CelebA/images/155756.jpg 0.0 0.9098313 9
./data/CelebA/images/201060.jpg 0.0 0.9762517 9
./data/CelebA/images/185466.jpg 0.0 0.9236014 9
./data/CelebA/images/011646.jpg 0.0 0.9127761 9
./data/CelebA/images/015451.jpg 0.0 0.99908483 9
./data/CelebA/images/079501.jpg 0.0 0.97368187 9
./data/CelebA/images/202017.jpg 0.0 0.9061538 9
./data/CelebA/images/165784.jpg 0.0 0.97407067 9
./data/CelebA/images/152819.jpg 0.0 0.91861665 9
./data/CelebA/images/167969.jpg 0.0 0.9765312 9
./data/CelebA/images/141565.jpg 0.0 0.93668187 9
./data/CelebA/images/045143.jpg 0.0 0.9030135 9
./data/CelebA/images/125497.jpg 0.0 0.93274885 9
./data/CelebA/images/102670.jpg 0.0 0.9991217 9
./data/CelebA/images/075816.jpg 0.0 0.90120095 9
./data/CelebA/images/136416.jpg 0.0 0.92179525 9
./data/CelebA/images/115641.jpg 0.0 0.96564573 9
./data/CelebA/images/131242.jpg 0.0 0.94169533 9
./data/CelebA/images/156067.jpg 0.0 0.95210135 9
./data/CelebA/images/134041.jpg 0.0 0.92748547 9
./data/CelebA/images/120479.jpg 0.0 0.9927341 9
./data/CelebA/images/008240.jpg 0.0 0.93489414 9
./data/CelebA/images/131892.jpg 0.0 0.9489674 9
./data/CelebA/images/123577.jpg 0.0 0.9228683 9
